timestamp,value
11929,84
11930,82
11931,83
11932,82
11933,81
11934,79
11935,80
11936,77
11937,79
11938,76
11939,75
11940,76
11941,76
11942,76
11943,77
11944,77
11945,76
11946,77
11947,79
11948,79
11949,78
11950,80
11951,80
11952,81
11953,80
11954,81
11955,83
11956,82
11957,81
11958,82
11959,82
11960,83
11961,83
11962,83
11963,83
11964,84
11965,83
11966,82
11967,82
11968,84
11969,83
11970,82
11971,79
11972,79
11973,77
11974,74
11975,74
11976,73
11977,72
11978,72
11979,71
11980,71
11981,71
11982,71
11983,70
11984,70
11985,72
11986,73
11987,73
11988,74
11989,76
11990,76
11991,79
11992,79
11993,81
11994,80
11995,79
11996,77
11997,78
11998,76
11999,75
12000,76
12001,74
12002,74
12003,74
12004,71
12005,72
12006,70
12007,70
12008,69
12009,68
12010,69
12011,66
12012,65
12013,65
12014,64
12015,64
12016,64
12017,65
12018,65
12019,64
12020,64
12021,64
12022,64
12023,63
12024,64
12025,65
12026,65
12027,64
12028,64
12029,64
12030,65
12031,64
12032,64
12033,66
12034,67
12035,66
12036,69
12037,68
12038,70
12039,70
12040,70
12041,71
12042,72
12043,73
12044,72
12045,72
12046,74
12047,74
12048,75
12049,74
12050,73
12051,73
12052,73
12053,72
12054,72
12055,72
12056,71
12057,71
12058,71
12059,71
12060,71
12061,71
12062,70
12063,70
12064,69
12065,69
12066,69
12067,68
12068,67
12069,67
12070,67
12071,67
12072,67
12073,67
12074,66
12075,66
12076,67
12077,65
12078,65
12079,65
12080,66
12081,64
12082,65
12083,63
12084,63
12085,63
12086,62
12087,63
12088,64
12089,61
12090,61
12091,62
12092,61
12093,62
12094,60
12095,61
12096,60
12097,60
12098,60
12099,59
12100,59
12101,62
12102,61
12103,63
12104,61
12105,61
12106,62
12107,64
12108,67
12109,68
12110,71
12111,74
12112,76
12113,79
12114,80
12115,80
12116,81
12117,80
12118,81
12119,80
12120,83
12121,82
12122,83
12123,83
12124,82
12125,83
12126,84
12127,85
12128,85
12129,87
12130,86
12131,87
12132,88
12133,87
12134,88
12135,90
12136,88
12137,91
12138,90
12139,90
12140,91
12141,92
12142,92
12143,93
12144,92
12145,93
12146,95
12147,93
12148,96
12149,96
12150,94
12151,95
12152,95
12153,93
12154,95
12155,94
12156,94
12157,94
12158,93
12159,93
12160,95
12161,93
12162,93
12163,94
12164,94
12165,94
12166,93
12167,93
12168,92
12169,92
12170,92
12171,91
12172,93
12173,91
12174,93
12175,92
12176,93
12177,92
12178,92
12179,92
12180,91
12181,92
12182,92
12183,91
12184,92
12185,91
12186,90
12187,91
12188,90
12189,90
12190,90
12191,92
12192,90
12193,91
12194,91
12195,90
12196,90
12197,91
12198,91
12199,91
12200,90
12201,92
12202,90
12203,91
12204,92
12205,90
12206,90
12207,90
12208,90
12209,90
12210,90
12211,90
12212,91
12213,91
12214,90
12215,91
12216,91
12217,90
12218,91
12219,90
12220,91
12221,90
12222,91
12223,90
12224,91
12225,91
12226,92
12227,91
12228,90
12229,91
12230,91
12231,91
12232,90
12233,90
12234,92
12235,90
12236,90
12237,92
12238,90
12239,91
12240,91
12241,91
12242,91
12243,90
12244,90
12245,91
12246,91
12247,91
12248,93
12249,92
12250,92
12251,92
12252,94
12253,93
12254,94
12255,93
12256,95
12257,93
12258,94
12259,93
12260,94
12261,95
12262,94
12263,94
12264,94
12265,93
12266,93
12267,95
12268,93
12269,93
12270,93
12271,93
12272,94
12273,95
12274,95
12275,94
12276,95
12277,94
12278,94
12279,94
12280,95
12281,96
12282,95
12283,95
12284,97
12285,95
12286,96
12287,97
12288,98
12289,97
12290,97
12291,96
12292,98
12293,96
12294,97
12295,98
12296,98
12297,98
12298,98
12299,99
12300,98
12301,98
12302,99
12303,98
12304,98
12305,99
12306,100
12307,100
12308,99
12309,100
12310,100
12311,100
12312,100
12313,99
12314,100
12315,102
12316,100
12317,102
12318,101
12319,100
12320,100
12321,101
12322,100
12323,100
12324,101
12325,100
12326,100
12327,101
12328,101
12329,100
12330,101
12331,99
12332,99
12333,100
12334,98
12335,100
12336,98
12337,98
12338,98
12339,98
12340,97
12341,98
12342,97
12343,97
12344,97
12345,96
12346,97
12347,97
12348,98
12349,98
12350,96
12351,97
12352,97
12353,96
12354,96
12355,97
12356,97
12357,97
12358,96
12359,97
12360,97
12361,96
12362,96
12363,97
12364,96
12365,95
12366,96
12367,97
12368,96
12369,96
12370,96
12371,96
12372,97
12373,97
12374,96
12375,95
12376,96
12377,96
12378,96
12379,95
12380,95
12381,95
12382,95
12383,95
12384,95
12385,93
12386,94
12387,93
12388,93
12389,94
12390,93
12391,94
12392,93
12393,95
12394,94
12395,93
12396,92
12397,95
12398,93
12399,93
12400,93
12401,94
12402,93
12403,94
12404,93
12405,94
12406,93
12407,94
12408,93
12409,94
12410,95
12411,93
12412,94
12413,95
12414,93
12415,94
12416,93
12417,94
12418,93
12419,94
12420,93
12421,92
12422,93
12423,94
12424,93
12425,94
12426,94
12427,95
12428,95
12429,94
12430,94
12431,95
12432,96
12433,94
12434,96
12435,96
12436,96
12437,97
12438,97
12439,98
12440,98
12441,97
12442,98
12443,98
12444,98
12445,97
12446,97
12447,97
12448,98
12449,98
12450,99
12451,99
12452,100
12453,101
12454,101
12455,101
12456,99
12457,100
12458,101
12459,101
12460,102
12461,100
12462,101
12463,101
12464,103
12465,103
12466,103
12467,103
12468,102
12469,103
12470,103
12471,104
12472,104
12473,103
12474,103
12475,104
12476,103
12477,104
12478,105
12479,104
12480,105
12481,105
12482,105
12483,106
12484,105
12485,105
12486,104
12487,105
12488,103
12489,102
12490,104
12491,103
12492,102
12493,101
12494,103
12495,102
12496,100
12497,101
12498,100
12499,100
12500,99
12501,99
12502,99
12503,98
12504,98
12505,98
12506,97
12507,98
12508,96
12509,96
12510,97
12511,95
12512,97
12513,95
12514,95
12515,95
12516,94
12517,93
12518,94
12519,94
12520,94
12521,92
12522,92
12523,91
12524,92
12525,92
12526,91
12527,91
12528,90
12529,90
12530,91
12531,91
12532,91
12533,92
12534,92
12535,89
12536,89
12537,89
12538,88
12539,90
12540,91
12541,91
12542,93
12543,92
12544,93
12545,93
12546,94
12547,94
12548,95
12549,95
12550,93
12551,94
12552,94
12553,95
12554,95
12555,94
12556,94
12557,94
12558,94
12559,92
12560,92
12561,93
12562,92
12563,92
12564,91
12565,91
12566,92
12567,93
12568,92
12569,92
12570,91
12571,93
12572,91
12573,91
12574,90
12575,91
12576,91
12577,92
12578,90
12579,91
12580,90
12581,91
12582,91
12583,91
12584,92
12585,90
12586,91
12587,91
12588,90
12589,90
12590,92
12591,92
12592,90
12593,90
12594,90
12595,91
12596,91
12597,90
12598,91
12599,91
12600,91
12601,90
12602,91
12603,91
12604,90
12605,90
12606,90
12607,91
12608,91
12609,91
12610,91
12611,90
12612,90
12613,91
12614,90
12615,92
12616,92
12617,92
12618,90
12619,91
12620,91
12621,92
12622,92
12623,92
12624,92
12625,90
12626,90
12627,91
12628,92
12629,90
12630,92
12631,90
12632,92
12633,90
12634,90
12635,92
12636,91
12637,90
12638,90
12639,90
12640,92
12641,91
12642,92
12643,91
12644,91
12645,90
12646,90
12647,90
12648,91
12649,91
12650,91
12651,92
12652,90
12653,92
12654,93
12655,94
12656,93
12657,93
12658,94
12659,94
12660,94
12661,95
12662,95
12663,94
12664,94
12665,94
12666,94
12667,94
12668,92
12669,92
12670,93
12671,91
12672,92
12673,92
12674,91
12675,91
12676,90
12677,90
12678,89
12679,89
12680,90
12681,89
12682,89
12683,89
12684,91
12685,90
12686,91
12687,89
12688,90
12689,91
12690,90
12691,91
12692,91
12693,91
12694,90
12695,91
12696,91
12697,91
12698,91
12699,90
12700,91
12701,91
12702,92
12703,91
12704,92
12705,91
12706,92
12707,93
12708,93
12709,92
12710,92
12711,91
12712,91
12713,92
12714,91
12715,91
12716,89
12717,89
12718,90
12719,89
12720,88
12721,88
12722,86
12723,87
12724,87
12725,87
12726,85
12727,87
12728,85
12729,86
12730,86
12731,86
12732,87
12733,86
12734,88
12735,89
12736,87
12737,89
12738,87
12739,90
12740,88
12741,89
12742,90
12743,91
12744,90
12745,91
12746,90
12747,89
12748,90
12749,90
12750,91
12751,92
12752,91
12753,91
12754,90
12755,91
12756,91
12757,90
12758,92
12759,90
12760,91
12761,92
12762,92
12763,91
12764,92
12765,92
12766,92
12767,93
12768,92
12769,92
12770,91
12771,90
12772,90
12773,90
12774,91
12775,90
12776,91
12777,90
12778,90
12779,90
12780,90
12781,89
12782,89
12783,91
12784,91
12785,92
12786,94
12787,95
12788,94
12789,95
12790,94
12791,95
12792,93
12793,94
12794,92
12795,94
12796,92
12797,92
12798,92
12799,92
12800,91
12801,91
12802,90
12803,90
12804,90
12805,90
12806,90
12807,90
12808,90
12809,90
12810,90
12811,90
12812,91
12813,90
12814,90
12815,90
12816,88
12817,87
12818,85
12819,86
12820,85
12821,83
12822,81
12823,81
12824,78
12825,77
12826,76
12827,74
12828,73
12829,72
12830,71
12831,72
12832,70
12833,71
12834,69
12835,70
12836,69
12837,69
12838,68
12839,68
12840,67
12841,66
12842,67
12843,66
12844,64
12845,65
12846,63
12847,63
12848,64
12849,62
12850,61
12851,60
12852,62
12853,59
12854,60
12855,60
12856,58
12857,59
12858,59
12859,59
12860,58
12861,58
12862,58
12863,58
12864,58
12865,58
12866,60
12867,59
12868,61
12869,64
12870,70
12871,74
12872,78
12873,79
12874,80
12875,81
12876,80
12877,81
12878,82
12879,82
12880,81
12881,83
12882,82
12883,83
12884,83
12885,83
12886,84
12887,83
12888,84
12889,83
12890,85
12891,86
12892,85
12893,86
12894,87
12895,85
12896,87
12897,87
12898,87
12899,86
12900,87
12901,86
12902,87
12903,87
12904,88
12905,87
12906,87
12907,88
12908,87
12909,88
12910,89
12911,87
12912,88
12913,88
12914,88
12915,88
12916,89
12917,88
12918,89
12919,88
12920,90
12921,89
12922,90
12923,89
12924,89
12925,90
12926,90
12927,90
12928,91
12929,90
12930,91
12931,90
12932,90
12933,90
12934,90
12935,92
12936,91
12937,90
12938,91
12939,91
12940,92
12941,91
12942,90
12943,92
12944,90
12945,92
12946,91
12947,91
12948,92
12949,92
12950,91
12951,91
12952,91
12953,90
12954,92
12955,90
12956,91
12957,92
12958,91
12959,90
12960,90
12961,90
12962,91
12963,91
12964,90
12965,89
12966,90
12967,89
12968,88
12969,89
12970,89
12971,89
12972,88
12973,87
12974,88
12975,88
12976,87
12977,87
12978,88
12979,87
12980,88
12981,87
12982,87
12983,87
12984,86
12985,88
12986,89
12987,87
12988,88
12989,89
12990,89
12991,89
12992,89
12993,90
12994,89
12995,89
12996,89
12997,90
12998,89
12999,90
13000,89
13001,90
13002,90
13003,92
13004,92
13005,90
13006,91
13007,91
13008,92
13009,92
13010,91
13011,92
13012,92
13013,91
13014,91
13015,91
13016,91
13017,91
13018,93
13019,91
13020,92
13021,91
13022,92
13023,92
13024,93
13025,92
13026,93
13027,91
13028,91
13029,93
13030,93
13031,92
13032,93
13033,92
13034,92
13035,92
13036,93
13037,93
13038,91
13039,93
13040,92
13041,92
13042,93
13043,91
13044,91
13045,92
13046,91
13047,91
13048,91
13049,88
13050,89
13051,88
13052,88
13053,89
13054,88
13055,87
13056,87
13057,87
13058,86
13059,86
13060,85
13061,84
13062,85
13063,84
13064,86
13065,85
13066,85
13067,85
13068,86
13069,86
13070,85
13071,84
13072,86
13073,85
13074,86
13075,84
13076,85
13077,85
13078,86
13079,85
13080,85
13081,85
13082,86
13083,85
13084,86
13085,86
13086,85
13087,86
13088,85
13089,86
13090,84
13091,86
13092,84
13093,84
13094,86
13095,86
13096,84
13097,85
13098,85
13099,85
13100,85
13101,85
13102,85
13103,86
13104,85
13105,86
13106,85
13107,85
13108,86
13109,85
13110,84
13111,86
13112,84
13113,85
13114,85
13115,85
13116,85
13117,85
13118,86
13119,84
13120,86
13121,86
13122,85
13123,86
13124,84
13125,85
13126,84
13127,85
13128,85
13129,85
13130,85
13131,84
13132,86
13133,85
13134,84
13135,85
13136,85
13137,85
13138,85
13139,84
13140,84
13141,84
13142,86
13143,85
13144,84
13145,84
13146,84
13147,85
13148,86
13149,86
13150,84
13151,85
13152,85
13153,85
13154,84
13155,84
13156,85
13157,84
13158,85
13159,85
13160,84
13161,85
13162,84
13163,84
13164,85
13165,84
13166,85
13167,83
13168,85
13169,84
13170,84
13171,84
13172,85
13173,85
13174,85
13175,84
13176,84
13177,85
13178,84
13179,84
13180,85
13181,84
13182,83
13183,85
13184,85
13185,83
13186,84
13187,85
13188,85
13189,83
13190,84
13191,83
13192,84
13193,83
13194,83
13195,84
13196,84
13197,84
13198,84
13199,84
13200,85
13201,84
13202,84
13203,85
13204,84
13205,84
13206,84
13207,86
13208,85
13209,86
13210,85
13211,84
13212,85
13213,86
13214,86
13215,85
13216,84
13217,85
13218,85
13219,86
13220,86
13221,86
13222,86
13223,85
13224,85
13225,85
13226,87
13227,87
13228,87
13229,86
13230,86
13231,88
13232,89
13233,88
13234,87
13235,88
13236,89
13237,90
13238,90
13239,88
13240,88
13241,90
13242,89
13243,91
13244,90
13245,90
13246,89
13247,91
13248,90
13249,90
13250,90
13251,91
13252,89
13253,89
13254,90
13255,90
13256,89
13257,90
13258,90
13259,91
13260,90
13261,89
13262,91
13263,91
13264,89
13265,91
13266,91
13267,90
13268,90
13269,92
13270,89
13271,90
13272,90
13273,90
13274,92
13275,90
13276,90
13277,90
13278,91
13279,91
13280,91
13281,91
13282,92
13283,89
13284,90
13285,90
13286,90
13287,89
13288,91
13289,91
13290,89
13291,89
13292,91
13293,90
13294,90
13295,89
13296,89
13297,89
13298,90
13299,89
13300,90
13301,89
13302,90
13303,88
13304,89
13305,89
13306,89
13307,89
13308,90
13309,90
13310,88
13311,88
13312,90
13313,88
13314,89
13315,89
13316,88
13317,88
13318,88
13319,89
13320,87
13321,87
13322,88
13323,88
13324,88
13325,89
13326,90
13327,91
13328,91
13329,92
13330,91
13331,93
13332,92
13333,92
13334,92
13335,92
13336,93
13337,94
13338,93
13339,91
13340,92
13341,91
13342,92
13343,91
13344,90
13345,89
13346,90
13347,90
13348,88
13349,88
13350,88
13351,89
13352,88
13353,87
13354,87
13355,87
13356,87
13357,85
13358,86
13359,85
13360,86
13361,84
13362,84
13363,84
13364,84
13365,83
13366,84
13367,84
13368,84
13369,84
13370,84
13371,84
13372,83
13373,82
13374,83
13375,83
13376,84
13377,81
13378,83
13379,83
13380,84
13381,83
13382,84
13383,83
13384,85
13385,83
13386,83
13387,84
13388,84
13389,84
13390,86
13391,85
13392,86
13393,86
13394,86
13395,86
13396,86
13397,85
13398,86
13399,87
13400,86
13401,88
13402,87
13403,87
13404,86
13405,86
13406,86
13407,85
13408,85
13409,85
13410,86
13411,86
13412,84
13413,85
13414,85
13415,83
13416,85
13417,84
13418,84
13419,84
13420,84
13421,84
13422,84
13423,83
13424,82
13425,83
13426,83
13427,82
13428,82
13429,81
13430,83
13431,81
13432,82
13433,82
13434,80
13435,82
13436,82
13437,81
13438,79
13439,80
13440,80
13441,78
13442,77
13443,77
13444,75
13445,75
13446,74
13447,74
13448,73
13449,74
13450,74
13451,72
13452,72
13453,72
13454,72
13455,74
13456,75
13457,78
13458,75
13459,75
13460,75
13461,74
13462,72
13463,73
13464,75
13465,76
13466,77
13467,77
13468,77
13469,79
13470,80
13471,80
13472,80
13473,82
13474,82
13475,82
13476,82
13477,82
13478,82
13479,83
13480,82
13481,83
13482,84
13483,84
13484,85
13485,84
13486,84
13487,85
13488,86
13489,86
13490,86
13491,86
13492,87
13493,85
13494,86
13495,87
13496,87
13497,87
13498,88
13499,88
13500,89
13501,89
13502,88
13503,89
13504,90
13505,88
13506,89
13507,89
13508,90
13509,91
13510,90
13511,90
13512,92
13513,90
13514,90
13515,90
13516,92
13517,91
13518,92
13519,91
13520,93
13521,92
13522,92
13523,92
13524,93
13525,94
13526,94
13527,93
13528,93
13529,93
13530,93
13531,93
13532,94
13533,93
13534,94
13535,92
13536,92
13537,92
13538,92
13539,93
13540,91
13541,92
13542,92
13543,93
13544,92
13545,92
13546,92
13547,92
13548,92
13549,92
13550,92
13551,92
13552,90
13553,91
13554,90
13555,91
13556,91
13557,90
13558,90
13559,90
13560,91
13561,90
13562,91
13563,90
13564,90
13565,90
13566,90
13567,89
13568,90
13569,91
13570,90
13571,89
13572,90
13573,90
13574,88
13575,89
13576,89
13577,90
13578,89
13579,88
13580,90
13581,90
13582,90
13583,88
13584,89
13585,91
13586,91
13587,91
13588,91
13589,91
13590,91
13591,92
13592,92
13593,91
13594,92
13595,93
13596,94
13597,92
13598,92
13599,93
13600,93
13601,92
13602,91
13603,91
13604,91
13605,89
13606,89
13607,89
13608,89
13609,89
13610,87
13611,88
13612,87
13613,88
13614,87
13615,86
13616,87
13617,89
13618,89
13619,90
13620,90
13621,89
13622,89
13623,91
13624,91
13625,92
13626,91
13627,93
13628,91
13629,92
13630,91
13631,92
13632,90
13633,91
13634,89
13635,89
13636,88
13637,88
13638,89
13639,89
13640,88
13641,88
13642,89
13643,90
13644,88
13645,89
13646,88
13647,90
13648,90
13649,89
13650,90
13651,89
13652,88
13653,91
13654,91
13655,90
13656,89
13657,89
13658,89
13659,91
13660,90
13661,90
13662,91
13663,91
13664,91
13665,91
13666,90
13667,90
13668,90
13669,90
13670,90
13671,91
13672,90
13673,90
13674,91
13675,92
13676,90
13677,91
13678,91
13679,91
13680,90
13681,92
13682,92
13683,91
13684,90
13685,91
13686,92
13687,91
13688,90
13689,90
13690,90
13691,92
13692,91
13693,90
13694,90
13695,92
13696,91
13697,92
13698,90
13699,91
13700,90
13701,92
13702,91
13703,92
13704,92
13705,90
13706,91
13707,91
13708,90
13709,91
13710,89
13711,91
13712,89
13713,91
13714,90
13715,90
13716,89
13717,90
13718,88
13719,90
13720,90
13721,88
13722,88
13723,89
13724,91
13725,89
13726,89
13727,88
13728,90
13729,89
13730,89
13731,88
13732,88
13733,89
13734,88
13735,90
13736,89
13737,88
13738,89
13739,89
13740,89
13741,89
13742,90
13743,89
13744,90
13745,90
13746,90
13747,90
13748,89
13749,90
13750,89
13751,89
13752,89
13753,89
13754,91
13755,89
13756,90
13757,89
13758,90
13759,90
13760,90
13761,89
13762,88
13763,90
13764,90
13765,90
13766,88
13767,88
13768,88
13769,90
13770,89
13771,90
13772,90
13773,88
13774,89
13775,90
13776,91
13777,88
13778,90
13779,89
13780,90
13781,90
13782,89
13783,89
13784,89
13785,89
13786,90
13787,89
13788,90
13789,89
13790,90
13791,89
13792,90
13793,90
13794,89
13795,90
13796,90
13797,89
13798,91
13799,90
13800,89
13801,90
13802,91
13803,90
13804,90
13805,92
13806,90
13807,92
13808,92
13809,91
13810,91
13811,92
13812,91
13813,93
13814,92
13815,91
13816,91
13817,93
13818,91
13819,92
13820,92
13821,92
13822,91
13823,91
13824,91
13825,92
13826,92
13827,92
13828,92
13829,92
13830,91
13831,90
13832,90
13833,91
13834,90
13835,91
13836,90
13837,90
13838,92
13839,92
13840,92
13841,93
13842,92
13843,93
13844,92
13845,93
13846,94
13847,95
13848,95
13849,95
13850,95
13851,95
13852,95
13853,93
13854,94
13855,94
13856,93
13857,93
13858,94
13859,93
13860,92
13861,91
13862,91
13863,90
13864,91
13865,91
13866,88
13867,89
13868,90
13869,89
13870,90
13871,89
13872,89
13873,90
13874,90
13875,90
13876,90
13877,91
13878,91
13879,92
13880,90
13881,91
13882,90
13883,91
13884,90
13885,91
13886,93
13887,92
13888,92
13889,91
13890,91
13891,93
13892,93
13893,91
13894,91
13895,91
13896,91
13897,91
13898,89
13899,90
13900,90
13901,90
13902,89
13903,89
13904,88
13905,89
13906,89
13907,88
13908,90
13909,88
13910,89
13911,89
13912,90
13913,89
13914,90
13915,91
13916,90
13917,90
13918,89
13919,89
13920,91
13921,89
13922,90
13923,90
13924,91
13925,92
13926,91
13927,90
13928,91
13929,91
13930,91
13931,93
13932,91
13933,92
13934,92
13935,91
13936,91
13937,92
13938,91
13939,93
13940,91
13941,92
13942,91
13943,92
13944,90
13945,91
13946,91
13947,91
13948,91
13949,90
13950,90
13951,90
13952,89
13953,90
13954,89
13955,89
13956,90
13957,91
13958,90
13959,89
13960,89
13961,90
13962,90
13963,90
13964,90
13965,90
13966,89
13967,89
13968,90
13969,88
13970,89
13971,88
13972,88
13973,87
13974,88
13975,89
13976,89
13977,88
13978,89
13979,87
13980,89
13981,89
13982,88
13983,87
13984,88
13985,88
13986,86
13987,86
13988,87
13989,86
13990,86
13991,88
13992,87
13993,86
13994,85
13995,87
13996,85
13997,86
13998,86
13999,84
14000,86
14001,85
14002,85
14003,86
14004,85
14005,85
14006,85
14007,84
14008,85
14009,84
14010,84
14011,83
14012,85
14013,85
14014,83
14015,84
14016,83
14017,85
14018,83
14019,82
14020,80
14021,78
14022,77
14023,75
14024,78
14025,79
14026,78
14027,80
14028,78
14029,76
14030,77
14031,74
14032,75
14033,73
14034,72
14035,73
14036,73
14037,72
14038,73
14039,75
14040,75
14041,77
14042,76
14043,78
14044,77
14045,77
14046,77
14047,78
14048,76
14049,78
14050,77
14051,77
14052,75
14053,76
14054,76
14055,73
14056,74
14057,74
14058,73
14059,71
14060,72
14061,72
14062,69
14063,69
14064,69
14065,67
14066,67
14067,67
14068,67
14069,66
14070,66
14071,66
14072,65
14073,65
14074,66
14075,66
14076,66
14077,68
14078,70
14079,73
14080,74
14081,76
14082,78
14083,81
14084,81
14085,81
14086,80
14087,81
14088,83
14089,83
14090,83
14091,83
14092,84
14093,83
14094,83
14095,84
14096,85
14097,87
14098,87
14099,86
14100,88
14101,87
14102,87
14103,89
14104,89
14105,88
14106,89
14107,90
14108,89
14109,90
14110,90
14111,90
14112,90
14113,89
14114,89
14115,89
14116,90
14117,90
14118,90
14119,90
14120,90
14121,91
14122,91
14123,90
14124,90
14125,90
14126,90
14127,90
14128,91
14129,91
14130,90
14131,90
14132,91
14133,92
14134,90
14135,91
14136,90
14137,91
14138,90
14139,90
14140,91
14141,90
14142,90
14143,90
14144,92
14145,91
14146,91
14147,90
14148,90
14149,91
14150,90
14151,91
14152,91
14153,90
14154,90
14155,90
14156,90
14157,90
14158,89
14159,91
14160,90
14161,88
14162,89
14163,89
14164,88
14165,89
14166,89
14167,88
14168,87
14169,87
14170,88
14171,87
14172,86
14173,87
14174,87
14175,86
14176,85
14177,86
14178,86
14179,86
14180,84
14181,85
14182,85
14183,84
14184,84
14185,85
14186,85
14187,84
14188,83
14189,83
14190,84
14191,83
14192,82
14193,80
14194,81
14195,81
14196,80
14197,81
14198,79
14199,78
14200,78
14201,78
14202,78
14203,79
14204,79
14205,78
14206,79
14207,80
14208,80
14209,81
14210,82
14211,80
14212,81
14213,82
14214,82
14215,82
14216,83
14217,82
14218,83
14219,84
14220,83
14221,84
14222,85
14223,85
14224,86
14225,85
14226,86
14227,86
14228,86
14229,85
14230,86
14231,87
14232,87
14233,86
14234,87
14235,86
14236,87
14237,87
14238,88
14239,88
14240,86
14241,86
14242,86
14243,86
14244,87
14245,87
14246,88
14247,87
14248,88
14249,88
14250,89
14251,87
14252,89
14253,87
14254,87
14255,88
14256,89
14257,89
14258,88
14259,87
14260,88
14261,89
14262,89
14263,88
14264,88
14265,88
14266,87
14267,87
14268,89
14269,89
14270,88
14271,87
14272,88
14273,87
14274,88
14275,88
14276,89
14277,89
14278,88
14279,89
14280,88
14281,87
14282,89
14283,89
14284,88
14285,87
14286,87
14287,89
14288,88
14289,89
14290,89
14291,87
14292,87
14293,87
14294,88
14295,87
14296,89
14297,89
14298,88
14299,87
14300,88
14301,89
14302,88
14303,89
14304,88
14305,88
14306,88
14307,89
14308,87
14309,88
14310,87
14311,89
14312,88
14313,88
14314,88
14315,88
14316,87
14317,87
14318,88
14319,88
14320,86
14321,87
14322,88
14323,87
14324,87
14325,87
14326,88
14327,88
14328,86
14329,88
14330,88
14331,87
14332,86
14333,87
14334,88
14335,88
14336,86
14337,87
14338,87
14339,86
14340,86
14341,88
14342,88
14343,86
14344,86
14345,87
14346,86
14347,87
14348,87
14349,86
14350,86
14351,87
14352,88
14353,87
14354,87
14355,87
14356,87
14357,86
14358,85
14359,85
14360,86
14361,87
14362,85
14363,85
14364,87
14365,86
14366,86
14367,86
14368,85
14369,87
14370,86
14371,87
14372,86
14373,87
14374,86
14375,86
14376,85
14377,85
14378,86
14379,85
14380,85
14381,86
14382,86
14383,85
14384,86
14385,86
14386,85
14387,85
14388,87
14389,86
14390,85
14391,86
14392,86
14393,86
14394,86
14395,85
14396,86
14397,85
14398,86
14399,85
14400,84
14401,86
14402,86
14403,84
14404,85
14405,86
14406,87
14407,86
14408,86
14409,85
14410,87
14411,85
14412,86
14413,87
14414,86
14415,86
14416,87
14417,86
14418,85
14419,86
14420,86
14421,87
14422,86
14423,87
14424,87
14425,86
14426,87
14427,87
14428,85
14429,88
14430,86
14431,88
14432,86
14433,87
14434,86
14435,86
14436,86
14437,85
14438,85
14439,87
14440,86
14441,86
14442,85
14443,86
14444,86
14445,85
14446,85
14447,85
14448,86
14449,85
14450,86
14451,86
14452,84
14453,85
14454,84
14455,84
14456,84
14457,84
14458,84
14459,85
14460,83
14461,82
14462,83
14463,82
14464,79
14465,78
14466,77
14467,78
14468,77
14469,77
14470,79
14471,80
14472,81
14473,82
14474,82
14475,80
14476,82
14477,83
14478,83
14479,83
14480,83
14481,83
14482,83
14483,82
14484,81
14485,81
14486,82
14487,82
14488,82
14489,83
14490,82
14491,83
14492,83
14493,83
14494,83
14495,81
14496,83
14497,82
14498,82
14499,82
14500,81
14501,80
14502,81
14503,82
14504,81
14505,81
14506,82
14507,81
14508,80
14509,81
14510,81
14511,79
14512,78
14513,79
14514,80
14515,79
14516,79
14517,79
14518,79
14519,80
14520,81
14521,82
14522,82
14523,82
14524,80
14525,82
14526,80
14527,82
14528,81
14529,80
14530,81
14531,80
14532,80
14533,80
14534,80
14535,81
14536,79
14537,80
14538,80
14539,79
14540,80
14541,80
14542,79
14543,79
14544,79
14545,81
14546,80
14547,79
14548,80
14549,79
14550,79
14551,80
14552,79
14553,78
14554,78
14555,78
14556,78
14557,77
14558,78
14559,76
14560,75
14561,75
14562,76
14563,75
14564,75
14565,73
14566,73
14567,72
14568,72
14569,71
14570,72
14571,71
14572,71
14573,69
14574,69
14575,68
14576,70
14577,74
14578,74
14579,75
14580,73
14581,74
14582,73
14583,72
14584,73
14585,72
14586,71
14587,70
14588,70
14589,68
14590,69
14591,68
14592,66
14593,67
14594,66
14595,65
14596,67
14597,66
14598,65
14599,67
14600,67
14601,67
14602,66
14603,67
14604,67
14605,68
14606,69
14607,71
14608,72
14609,73
14610,73
14611,75
14612,76
14613,77
14614,79
14615,80
14616,79
14617,79
14618,81
14619,80
14620,81
14621,80
14622,81
14623,80
14624,81
14625,82
14626,82
14627,80
14628,82
14629,82
14630,82
14631,82
14632,81
14633,83
14634,83
14635,83
14636,83
14637,82
14638,82
14639,82
14640,83
14641,84
14642,83
14643,83
14644,83
14645,85
14646,83
14647,84
14648,84
14649,83
14650,84
14651,85
14652,84
14653,85
14654,85
14655,83
14656,84
14657,83
14658,85
14659,83
14660,84
14661,83
14662,84
14663,84
14664,85
14665,84
14666,84
14667,85
14668,83
14669,84
14670,83
14671,85
14672,84
14673,85
14674,84
14675,83
14676,83
14677,85
14678,84
14679,84
14680,85
14681,86
14682,85
14683,86
14684,86
14685,85
14686,86
14687,87
14688,86
14689,86
14690,86
14691,87
14692,87
14693,87
14694,88
14695,89
14696,88
14697,88
14698,88
14699,88
14700,89
14701,88
14702,90
14703,88
14704,89
14705,90
14706,89
14707,89
14708,88
14709,90
14710,90
14711,89
14712,90
14713,89
14714,89
14715,91
14716,89
14717,91
14718,90
14719,89
14720,90
14721,89
14722,89
14723,89
14724,90
14725,88
14726,90
